Code,Indicator,Unit,Year,Australia,Canada,Australia minus Canada
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2007,45295.817,44717.074,578.7430000000022
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2008,49335.216,46773.744,2561.4720000000016
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2009,45926.875,40989.278,4937.597000000002
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2010,56757.308,47625.742,9131.565999999999
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2011,67508.541,52285.815,15222.725999999995
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2012,68733.794,52745.057,15988.736999999994
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2013,65525.921,52711.32,12814.601000000002
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2014,61889.636,51025.428,10864.207999999999
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2015,51652.457,43628.425,8024.031999999999
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2016,51985.08,42382.499,9602.580999999998
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2017,55994.408,45192.368,10802.04
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2018,56573.19,46617.97,9955.220000000001
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2019,54543.96,46430.975,8112.985000000001
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2020,53321.573,43573.195,9748.377999999997
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2021,64411.291,52907.542,11503.748999999996
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2022,65775.618,56608.779,9166.839
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2023,64851.313,55002.356,9848.957000000002
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2024,65700.943,55209.059,10491.883999999998
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2025,66351.856,55764.707,10587.148999999998
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2026,75647.841,60304.564,15343.277000000002
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2027,77822.946,63468.177,14354.768999999993
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2028,79735.545,66123.089,13612.455999999991
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2029,81809.562,68607.165,13202.397000000012
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2030,84347.972,71028.366,13319.606
NGDPDPC,"GDP per capita, current prices (U.S. dollars per capita)",U.S. dollars per capita,2031,86913.276,73536.111,13377.164999999994
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1980,163.135,276.064,-112.92900000000003
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1981,188.653,307.246,-118.59299999999999
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1982,187.291,314.639,-127.34800000000001
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1983,179.709,341.863,-162.154
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1984,197.39,356.728,-159.33800000000002
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1985,174.61,366.184,-191.574
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1986,181.712,379.015,-197.303
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1987,213.375,433.14,-219.765
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1988,271.438,509.38,-237.942
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1989,308.794,567.225,-258.43100000000004
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1990,324.567,596.089,-271.52200000000005
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1991,324.897,612.514,-287.617
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1992,318.448,594.376,-275.928
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1993,309.74,579.059,-269.31899999999996
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1994,353.899,579.913,-226.014
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1995,379.794,605.941,-226.14700000000005
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1996,425.321,630.598,-205.27699999999993
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1997,427.113,655.01,-227.897
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1998,382.157,634.004,-251.84700000000004
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,1999,412.701,678.417,-265.716
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2000,401.043,744.631,-343.58799999999997
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2001,378.776,738.968,-360.19199999999995
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2002,426.227,760.149,-333.922
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2003,542.024,895.599,-353.57500000000005
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2004,659.797,1026.473,-366.67599999999993
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2005,737.709,1173.505,-435.79600000000016
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2006,784.874,1319.356,-534.482
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2007,951.942,1468.896,-516.954
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2008,1059.505,1552.864,-493.3589999999999
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2009,1004.22,1376.509,-372.289
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2010,1258.45,1617.345,-358.895
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2011,1520.441,1793.327,-272.88599999999997
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2012,1575.93,1828.362,-252.43200000000002
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2013,1526.608,1846.595,-319.9870000000001
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2014,1463.091,1805.751,-342.6600000000001
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2015,1238.863,1556.508,-317.645
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2016,1267.66,1527.996,-260.336
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2017,1386.367,1649.266,-262.8990000000001
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2018,1422.597,1725.3,-302.703
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2019,1391.987,1743.725,-351.73799999999983
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2020,1366.669,1655.685,-289.01599999999985
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2021,1660.123,2022.382,-362.259
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2022,1731.233,2200.567,-469.33400000000006
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2023,1748.175,2196.594,-448.4190000000001
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2024,1799.418,2270.076,-470.65800000000013
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2025,1839.961,2319.9,-479.9390000000001
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2026,2123.963,2507.34,-383.37699999999995
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2027,2211.254,2640.393,-429.1390000000001
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2028,2292.786,2759.418,-466.63200000000006
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2029,2380.653,2882.317,-501.6640000000002
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2030,2483.975,3008.107,-524.1320000000001
NGDPD,"GDP, current prices (Billions of U.S. dollars)",Billions of U.S. dollars,2031,2590.235,3139.433,-549.1979999999999
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1980,152.443,290.29,-137.847
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1981,173.753,328.886,-155.13300000000004
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1982,184.605,338.153,-153.54800000000003
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1983,190.926,360.398,-169.47200000000004
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1984,210.37,395.431,-185.06099999999998
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1985,228.864,427.262,-198.398
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1986,239.188,445.111,-205.923
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1987,257.107,474.716,-217.60899999999998
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1988,277.496,513.134,-235.63800000000003
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1989,301.731,545.72,-243.98900000000003
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1990,317.675,567.292,-249.61700000000002
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1991,325.182,574.217,-249.03499999999997
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1992,341.247,592.533,-251.286
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1993,363.022,622.697,-259.675
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1994,388.853,664.576,-275.723
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1995,408.752,696.709,-287.95699999999994
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1996,432.754,721.447,-288.693
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1997,461.01,765.299,-304.289
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1998,488.044,804.028,-315.98400000000004
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,1999,516.829,857.326,-340.49700000000007
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,2000,544.965,921.798,-376.83299999999997
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,2001,571.631,960.227,-388.596
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,2002,604.591,1004.396,-399.80499999999995
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,2003,635.133,1042.727,-407.59400000000005
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,2004,678.971,1103.876,-424.905
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,2005,721.553,1175.043,-453.4899999999999
PPPGDP,"GDP, current prices (Purchasing power parity; billions of international dollars)",Purchasing power parity; billions of international dollars,2006,763.413,1243.233,-479.81999999999994
